Agent Name,Rating,Delivery Time (min),Location,Order Type,Customer Feedback Type,Price Range,Discount Applied,Product Availability,Customer Service Rating,Order Accuracy
Blinkit,4.2,54,Hyderabad,Electronics,Neutral,Low,No,In Stock,4,Incorrect
JioMart,2.7,41,Jaipur,Electronics,Positive,High,Yes,Out of Stock,5,Correct
JioMart,2.1,49,Hyderabad,Essentials,Positive,High,Yes,Out of Stock,4,Correct
Blinkit,1.7,56,Bangalore,Grocery,Neutral,Medium,Yes,Out of Stock,2,Correct
Blinkit,1.5,51,Ahmedabad,Food,Negative,Medium,Yes,Out of Stock,3,Incorrect
Blinkit,2.1,32,Chennai,Grocery,Neutral,High,Yes,Out of Stock,1,Correct
JioMart,1.4,23,Pune,Grocery,Negative,High,Yes,In Stock,3,Correct
Swiggy Instamart,4.4,20,Hyderabad,Grocery,Neutral,Low,Yes,Out of Stock,5,Correct
Zepto,4.3,41,Jaipur,Food,Neutral,Low,Yes,Out of Stock,1,Incorrect
JioMart,2,21,Hyderabad,Electronics,Negative,Low,No,In Stock,1,Incorrect
JioMart,2.6,15,Hyderabad,Essentials,Negative,High,No,In Stock,2,Correct
Blinkit,1.2,53,Ahmedabad,Electronics,Neutral,Low,Yes,In Stock,3,Correct
Blinkit,2.4,58,Kolkata,Food,Negative,High,Yes,In Stock,3,Correct
JioMart,3.2,35,Chennai,Electronics,Negative,High,Yes,Out of Stock,1,Incorrect
Blinkit,1.2,37,Chennai,Grocery,Positive,High,Yes,In Stock,5,Incorrect
Zepto,3,16,Bangalore,Food,Negative,Medium,Yes,Out of Stock,5,Correct
JioMart,4.2,27,Hyderabad,Essentials,Negative,High,Yes,Out of Stock,4,Correct
Blinkit,1.1,58,Bangalore,Electronics,Positive,Medium,No,Out of Stock,3,Correct
Swiggy Instamart,1.5,52,Bangalore,Essentials,Positive,Medium,Yes,In Stock,1,Incorrect
Zepto,2.2,60,Delhi,Grocery,Neutral,High,No,In Stock,3,Correct
Zepto,1.3,33,Bangalore,Food,Positive,Medium,Yes,Out of Stock,3,Correct
Blinkit,1.4,46,Hyderabad,Food,Positive,Medium,No,In Stock,4,Correct
Zepto,3.6,52,Jaipur,Food,Positive,High,Yes,In Stock,5,Incorrect
Zepto,4.4,11,Hyderabad,Pharmacy,Positive,Medium,No,In Stock,5,Incorrect
Blinkit,3.6,16,Ahmedabad,Pharmacy,Positive,Low,No,In Stock,3,Incorrect
Swiggy Instamart,2.8,34,Mumbai,Grocery,Neutral,Low,Yes,Out of Stock,1,Correct
Swiggy Instamart,3.3,19,Chennai,Electronics,Neutral,High,Yes,In Stock,3,Incorrect
Zepto,3.4,26,Mumbai,Electronics,Positive,Medium,Yes,Out of Stock,2,Correct
Zepto,4.3,36,Bangalore,Electronics,Neutral,High,No,In Stock,2,Correct
JioMart,2.2,41,Delhi,Electronics,Neutral,Low,Yes,Out of Stock,1,Incorrect
Zepto,1.5,31,Lucknow,Grocery,Positive,Low,Yes,Out of Stock,1,Incorrect
Blinkit,2.4,30,Hyderabad,Pharmacy,Positive,Low,No,Out of Stock,3,Correct
Swiggy Instamart,4.9,28,Mumbai,Grocery,Neutral,Medium,No,Out of Stock,4,Incorrect
Blinkit,4.6,59,Ahmedabad,Food,Neutral,Low,Yes,Out of Stock,5,Incorrect
JioMart,3.4,16,Jaipur,Grocery,Positive,Low,No,In Stock,1,Correct
Zepto,4.2,45,Lucknow,Food,Neutral,Medium,No,In Stock,3,Incorrect
JioMart,2.6,13,Chennai,Food,Positive,Medium,No,Out of Stock,4,Correct
Swiggy Instamart,3.6,29,Lucknow,Pharmacy,Positive,Low,No,In Stock,2,Correct
Zepto,1.8,40,Hyderabad,Essentials,Neutral,Medium,No,In Stock,2,Incorrect
Swiggy Instamart,2.1,30,Ahmedabad,Food,Positive,Medium,No,In Stock,3,Incorrect
Swiggy Instamart,3.1,55,Hyderabad,Electronics,Negative,Medium,Yes,In Stock,5,Correct
Blinkit,1.9,41,Ahmedabad,Essentials,Neutral,Low,Yes,Out of Stock,2,Incorrect
Zepto,4,49,Delhi,Essentials,Positive,Medium,No,Out of Stock,2,Incorrect
Zepto,1.1,14,Pune,Pharmacy,Neutral,Low,No,Out of Stock,4,Incorrect
Blinkit,4.3,41,Lucknow,Pharmacy,Negative,High,Yes,In Stock,3,Incorrect
Blinkit,3.3,18,Lucknow,Grocery,Neutral,Low,No,In Stock,4,Incorrect
Blinkit,1.5,34,Mumbai,Food,Negative,Low,No,In Stock,4,Correct
JioMart,2.5,51,Hyderabad,Electronics,Positive,Medium,No,Out of Stock,5,Incorrect
Swiggy Instamart,2.3,48,Chennai,Electronics,Neutral,High,Yes,Out of Stock,3,Incorrect
Blinkit,1.6,58,Mumbai,Pharmacy,Neutral,Low,Yes,Out of Stock,2,Incorrect
Zepto,3,32,Mumbai,Essentials,Negative,High,No,In Stock,3,Incorrect
Blinkit,1.1,19,Delhi,Electronics,Neutral,Low,Yes,In Stock,1,Correct
Blinkit,4.1,41,Jaipur,Electronics,Negative,High,No,Out of Stock,1,Correct
Blinkit,4.4,18,Pune,Grocery,Neutral,Low,No,In Stock,2,Incorrect
JioMart,2.6,33,Ahmedabad,Grocery,Negative,High,Yes,In Stock,4,Correct
Blinkit,3.5,18,Ahmedabad,Electronics,Positive,Medium,Yes,In Stock,2,Correct
JioMart,4.8,39,Hyderabad,Essentials,Negative,Low,No,Out of Stock,1,Correct
Swiggy Instamart,4.7,42,Ahmedabad,Electronics,Neutral,Low,No,In Stock,1,Incorrect
Swiggy Instamart,3.2,47,Mumbai,Pharmacy,Positive,Low,Yes,Out of Stock,5,Correct
Blinkit,4.7,47,Kolkata,Food,Negative,Medium,Yes,Out of Stock,4,Incorrect
Zepto,4.7,19,Delhi,Essentials,Negative,Medium,No,Out of Stock,2,Incorrect
JioMart,3.1,14,Mumbai,Pharmacy,Negative,Low,No,Out of Stock,4,Correct
Zepto,4.5,43,Mumbai,Pharmacy,Negative,Low,Yes,Out of Stock,2,Correct
Zepto,4.8,38,Ahmedabad,Essentials,Neutral,Low,No,In Stock,4,Incorrect
Zepto,5,50,Chennai,Food,Negative,Low,Yes,Out of Stock,2,Correct
JioMart,2.2,38,Lucknow,Pharmacy,Negative,Medium,Yes,In Stock,5,Incorrect
Blinkit,2.2,31,Hyderabad,Essentials,Positive,High,No,Out of Stock,1,Correct
Swiggy Instamart,1.3,49,Delhi,Food,Positive,Medium,No,Out of Stock,2,Incorrect
JioMart,1.6,31,Bangalore,Food,Positive,Low,No,Out of Stock,2,Incorrect
Blinkit,5,37,Jaipur,Food,Negative,Medium,No,Out of Stock,4,Correct
JioMart,4.1,51,Ahmedabad,Grocery,Neutral,Low,Yes,Out of Stock,1,Incorrect
Zepto,2.2,14,Chennai,Food,Negative,High,No,In Stock,1,Correct
Zepto,2.8,20,Hyderabad,Grocery,Neutral,Medium,No,Out of Stock,4,Correct
JioMart,1.5,17,Chennai,Electronics,Negative,High,Yes,In Stock,5,Incorrect
JioMart,1.8,40,Hyderabad,Essentials,Positive,High,No,In Stock,2,Correct
Swiggy Instamart,3.4,35,Delhi,Essentials,Positive,Medium,No,In Stock,5,Incorrect
Swiggy Instamart,3.5,31,Kolkata,Essentials,Negative,Medium,No,Out of Stock,2,Correct
Zepto,2.1,24,Pune,Essentials,Positive,High,Yes,In Stock,2,Incorrect
Zepto,1.6,12,Pune,Pharmacy,Positive,Low,No,Out of Stock,3,Correct
JioMart,3.6,42,Bangalore,Electronics,Neutral,High,No,Out of Stock,5,Correct
Blinkit,4,26,Delhi,Essentials,Neutral,Medium,No,In Stock,4,Correct
JioMart,2.9,43,Jaipur,Pharmacy,Neutral,High,No,In Stock,1,Incorrect
Blinkit,1.6,23,Pune,Electronics,Positive,High,Yes,Out of Stock,3,Incorrect
Blinkit,4.8,20,Ahmedabad,Pharmacy,Positive,High,Yes,Out of Stock,5,Correct
Zepto,2.6,39,Kolkata,Food,Negative,Low,Yes,In Stock,4,Correct
Blinkit,3.4,43,Kolkata,Essentials,Positive,Medium,Yes,In Stock,1,Correct
Zepto,2.1,44,Ahmedabad,Electronics,Neutral,High,Yes,In Stock,5,Correct
Zepto,3.9,50,Jaipur,Essentials,Positive,Medium,No,In Stock,4,Incorrect
Zepto,4.9,31,Hyderabad,Food,Neutral,Medium,No,In Stock,5,Correct
JioMart,2.7,55,Delhi,Grocery,Positive,Low,Yes,Out of Stock,5,Correct
Blinkit,2.1,48,Hyderabad,Grocery,Neutral,High,No,In Stock,4,Incorrect
Zepto,3.1,10,Mumbai,Electronics,Positive,High,No,Out of Stock,1,Correct
Blinkit,2.9,50,Bangalore,Food,Neutral,Low,Yes,In Stock,2,Correct
Swiggy Instamart,3.7,57,Delhi,Food,Positive,High,No,In Stock,2,Incorrect
Zepto,2.3,28,Pune,Pharmacy,Positive,Medium,No,Out of Stock,2,Correct
Zepto,1.4,44,Mumbai,Essentials,Positive,Low,Yes,Out of Stock,4,Incorrect
Blinkit,4.8,25,Ahmedabad,Pharmacy,Negative,Medium,Yes,Out of Stock,4,Correct
Swiggy Instamart,4.3,50,Kolkata,Essentials,Positive,High,No,Out of Stock,5,Correct
Blinkit,2.7,59,Kolkata,Grocery,Negative,Low,No,In Stock,3,Correct
JioMart,2.9,33,Ahmedabad,Food,Neutral,Low,Yes,Out of Stock,1,Incorrect
Zepto,4.2,30,Mumbai,Grocery,Positive,Low,Yes,In Stock,5,Correct
Zepto,4.1,17,Delhi,Grocery,Neutral,Low,Yes,In Stock,4,Incorrect
Blinkit,2.6,53,Lucknow,Pharmacy,Neutral,High,Yes,Out of Stock,5,Correct
Zepto,1.8,58,Hyderabad,Pharmacy,Positive,Low,No,In Stock,5,Incorrect
Swiggy Instamart,4.9,47,Ahmedabad,Electronics,Positive,High,Yes,In Stock,4,Incorrect
JioMart,2.2,15,Pune,Grocery,Positive,High,Yes,Out of Stock,4,Incorrect
Swiggy Instamart,3.5,55,Lucknow,Essentials,Neutral,Medium,No,Out of Stock,5,Correct
JioMart,1.8,32,Bangalore,Pharmacy,Neutral,Low,Yes,In Stock,2,Incorrect
Blinkit,1.6,14,Ahmedabad,Electronics,Negative,Low,Yes,Out of Stock,5,Incorrect
Zepto,2.3,15,Hyderabad,Food,Negative,Medium,No,Out of Stock,4,Incorrect
Swiggy Instamart,3.6,40,Pune,Food,Neutral,Low,Yes,Out of Stock,1,Incorrect
JioMart,3.2,43,Pune,Food,Neutral,Low,No,Out of Stock,2,Correct
Swiggy Instamart,2.4,54,Chennai,Essentials,Neutral,Low,Yes,Out of Stock,3,Correct
Blinkit,4.8,52,Jaipur,Electronics,Positive,Low,Yes,In Stock,5,Correct
Zepto,3,34,Ahmedabad,Pharmacy,Neutral,Low,No,In Stock,3,Correct
Zepto,2.6,38,Delhi,Grocery,Positive,Low,No,In Stock,2,Correct
Zepto,2.8,38,Hyderabad,Electronics,Negative,Medium,Yes,Out of Stock,5,Correct
Zepto,2.3,55,Pune,Electronics,Negative,Medium,No,Out of Stock,4,Correct
Swiggy Instamart,3.5,45,Ahmedabad,Electronics,Positive,Medium,Yes,Out of Stock,2,Correct
Blinkit,2.2,18,Delhi,Electronics,Negative,High,No,Out of Stock,5,Incorrect
Zepto,4.6,21,Ahmedabad,Food,Neutral,Medium,No,Out of Stock,5,Incorrect
Zepto,1.4,11,Kolkata,Electronics,Positive,High,No,In Stock,5,Incorrect
Zepto,4.3,17,Mumbai,Electronics,Negative,Medium,No,In Stock,4,Correct
JioMart,1.6,12,Bangalore,Pharmacy,Neutral,High,No,Out of Stock,3,Incorrect
JioMart,4.1,10,Jaipur,Pharmacy,Neutral,Low,Yes,In Stock,5,Incorrect
Blinkit,1.6,10,Kolkata,Essentials,Positive,Medium,Yes,Out of Stock,2,Incorrect
Zepto,4.1,47,Delhi,Food,Positive,Medium,Yes,In Stock,1,Correct
Blinkit,4.4,32,Lucknow,Essentials,Negative,Medium,No,Out of Stock,2,Incorrect
Zepto,4.9,52,Bangalore,Essentials,Positive,High,No,In Stock,3,Correct
Swiggy Instamart,4.5,24,Bangalore,Grocery,Positive,Medium,No,Out of Stock,1,Incorrect
Blinkit,2.1,23,Chennai,Pharmacy,Positive,High,Yes,Out of Stock,3,Incorrect
Swiggy Instamart,4.7,49,Hyderabad,Essentials,Negative,Medium,Yes,In Stock,5,Correct
Swiggy Instamart,4.7,49,Hyderabad,Electronics,Negative,Medium,Yes,In Stock,2,Incorrect
Blinkit,1.5,33,Delhi,Electronics,Negative,Low,Yes,Out of Stock,2,Correct
Blinkit,4.9,27,Kolkata,Food,Positive,Low,Yes,Out of Stock,4,Correct
Swiggy Instamart,2,57,Pune,Essentials,Neutral,Low,No,Out of Stock,5,Incorrect
Zepto,4.6,14,Ahmedabad,Grocery,Positive,High,Yes,Out of Stock,3,Incorrect
JioMart,3.9,39,Bangalore,Food,Negative,Low,No,Out of Stock,4,Correct
Blinkit,2,21,Kolkata,Pharmacy,Positive,High,Yes,In Stock,2,Incorrect
Swiggy Instamart,2.1,10,Lucknow,Grocery,Positive,Low,No,In Stock,2,Incorrect
Zepto,1.9,41,Hyderabad,Food,Negative,Medium,No,In Stock,2,Correct
Blinkit,1.6,47,Lucknow,Food,Negative,Low,Yes,Out of Stock,1,Incorrect
Swiggy Instamart,2.8,21,Delhi,Grocery,Positive,Low,Yes,Out of Stock,2,Correct
Blinkit,3.5,13,Lucknow,Grocery,Negative,High,No,Out of Stock,3,Correct
Blinkit,2.9,16,Kolkata,Food,Negative,High,Yes,Out of Stock,2,Incorrect
Zepto,4.7,17,Ahmedabad,Electronics,Negative,Low,Yes,Out of Stock,1,Correct
Blinkit,2.6,20,Bangalore,Food,Positive,High,No,In Stock,4,Correct
Blinkit,3.7,23,Kolkata,Pharmacy,Negative,Low,No,In Stock,4,Incorrect
Blinkit,4.9,48,Bangalore,Electronics,Positive,High,Yes,Out of Stock,4,Incorrect
Blinkit,2.8,55,Pune,Electronics,Negative,High,No,In Stock,3,Incorrect
Zepto,1.9,59,Pune,Grocery,Neutral,High,No,In Stock,4,Correct
Zepto,3.2,58,Delhi,Electronics,Negative,Low,Yes,Out of Stock,4,Correct
Swiggy Instamart,4.5,60,Pune,Food,Positive,High,No,In Stock,1,Incorrect
Swiggy Instamart,2.4,57,Ahmedabad,Food,Neutral,Low,No,Out of Stock,1,Incorrect
Swiggy Instamart,2.8,21,Bangalore,Essentials,Negative,Medium,No,Out of Stock,5,Correct
Blinkit,4.7,48,Kolkata,Food,Negative,Low,Yes,Out of Stock,4,Incorrect
Zepto,1.4,52,Mumbai,Grocery,Neutral,Medium,No,In Stock,5,Incorrect
Zepto,4.5,11,Bangalore,Essentials,Negative,High,No,Out of Stock,1,Incorrect
JioMart,1.1,38,Bangalore,Pharmacy,Neutral,High,No,Out of Stock,1,Incorrect
Swiggy Instamart,2.4,56,Pune,Grocery,Positive,Medium,Yes,Out of Stock,4,Incorrect
Zepto,1,14,Hyderabad,Pharmacy,Positive,High,Yes,Out of Stock,3,Incorrect
Zepto,3.4,13,Ahmedabad,Pharmacy,Negative,High,Yes,Out of Stock,4,Correct
Blinkit,1.6,23,Pune,Essentials,Negative,Low,Yes,In Stock,5,Incorrect
JioMart,4.4,11,Mumbai,Electronics,Neutral,High,Yes,Out of Stock,2,Correct
JioMart,2.5,26,Delhi,Grocery,Negative,Medium,No,In Stock,2,Correct
Zepto,2.5,43,Chennai,Grocery,Positive,High,Yes,Out of Stock,2,Correct
Zepto,4.2,35,Bangalore,Pharmacy,Negative,Medium,Yes,Out of Stock,3,Correct
Zepto,1.2,26,Hyderabad,Grocery,Positive,Low,No,In Stock,5,Correct
Zepto,4.9,44,Pune,Grocery,Positive,High,No,In Stock,3,Incorrect
Zepto,2,59,Chennai,Essentials,Positive,Low,No,Out of Stock,2,Incorrect
Swiggy Instamart,1.9,26,Mumbai,Food,Positive,Low,No,Out of Stock,4,Correct
Blinkit,3.3,21,Hyderabad,Grocery,Neutral,Low,No,In Stock,2,Incorrect
Blinkit,2.5,53,Delhi,Food,Negative,High,Yes,Out of Stock,2,Correct
Blinkit,2.1,13,Ahmedabad,Essentials,Positive,High,No,In Stock,5,Correct
Blinkit,1.6,26,Chennai,Electronics,Negative,Medium,Yes,Out of Stock,2,Correct
Swiggy Instamart,1.5,33,Ahmedabad,Food,Neutral,Medium,No,Out of Stock,1,Incorrect
Swiggy Instamart,2.8,38,Delhi,Food,Neutral,Medium,Yes,Out of Stock,3,Incorrect
Swiggy Instamart,3.8,46,Hyderabad,Grocery,Positive,Medium,Yes,In Stock,1,Correct
Swiggy Instamart,4,25,Lucknow,Essentials,Neutral,High,Yes,Out of Stock,4,Correct
JioMart,3.5,16,Ahmedabad,Food,Positive,Low,No,In Stock,2,Correct
Swiggy Instamart,3.2,34,Delhi,Grocery,Neutral,High,Yes,In Stock,4,Incorrect
JioMart,2.7,22,Pune,Grocery,Positive,Medium,No,In Stock,3,Correct
Swiggy Instamart,1.6,48,Delhi,Essentials,Negative,Low,Yes,Out of Stock,5,Incorrect
Swiggy Instamart,2.5,60,Kolkata,Essentials,Negative,High,Yes,In Stock,3,Incorrect
Swiggy Instamart,4.4,46,Jaipur,Electronics,Negative,Medium,Yes,Out of Stock,1,Incorrect
Blinkit,3.8,34,Bangalore,Essentials,Neutral,High,Yes,Out of Stock,4,Incorrect
JioMart,4.1,39,Bangalore,Pharmacy,Positive,High,No,Out of Stock,3,Correct
JioMart,3.6,12,Hyderabad,Pharmacy,Positive,High,Yes,In Stock,1,Incorrect
Blinkit,2.4,42,Lucknow,Food,Negative,Medium,No,In Stock,5,Incorrect
JioMart,3.7,52,Mumbai,Essentials,Positive,High,No,In Stock,2,Correct
JioMart,4.7,37,Jaipur,Electronics,Neutral,Medium,No,Out of Stock,4,Incorrect
JioMart,4.9,23,Ahmedabad,Pharmacy,Neutral,High,No,In Stock,1,Correct
Zepto,4.3,11,Bangalore,Pharmacy,Neutral,Medium,No,In Stock,3,Correct
Zepto,1.4,53,Jaipur,Electronics,Neutral,High,No,In Stock,4,Correct
JioMart,3.2,58,Lucknow,Electronics,Negative,Medium,Yes,In Stock,4,Incorrect
JioMart,1.8,45,Ahmedabad,Grocery,Negative,High,No,In Stock,2,Incorrect
JioMart,1,56,Bangalore,Food,Neutral,Medium,Yes,In Stock,5,Correct
Swiggy Instamart,1.2,14,Delhi,Pharmacy,Neutral,Low,No,In Stock,2,Incorrect
Blinkit,4.6,58,Kolkata,Pharmacy,Negative,High,No,Out of Stock,2,Correct
Blinkit,1,24,Jaipur,Essentials,Neutral,Low,No,In Stock,4,Incorrect
JioMart,1.5,35,Ahmedabad,Essentials,Negative,Low,No,In Stock,4,Correct
Swiggy Instamart,2.4,56,Jaipur,Food,Positive,Low,Yes,Out of Stock,3,Incorrect
Swiggy Instamart,2.5,34,Jaipur,Grocery,Negative,High,No,In Stock,3,Correct
JioMart,1.2,36,Mumbai,Grocery,Negative,High,Yes,Out of Stock,1,Incorrect
Swiggy Instamart,4.4,50,Kolkata,Grocery,Positive,High,Yes,In Stock,5,Incorrect
Zepto,4.8,35,Hyderabad,Electronics,Positive,Low,No,In Stock,2,Correct
Zepto,1.1,10,Lucknow,Food,Neutral,Low,Yes,In Stock,5,Correct
Swiggy Instamart,1.1,10,Chennai,Grocery,Negative,High,Yes,In Stock,1,Correct
Swiggy Instamart,4.8,50,Pune,Electronics,Negative,High,Yes,In Stock,2,Correct
Swiggy Instamart,3.9,13,Pune,Food,Neutral,High,Yes,Out of Stock,5,Correct
Swiggy Instamart,2.5,51,Lucknow,Grocery,Negative,Medium,Yes,In Stock,2,Incorrect
JioMart,2.7,10,Pune,Grocery,Negative,Medium,Yes,In Stock,2,Incorrect
Zepto,3.7,15,Lucknow,Food,Negative,High,No,In Stock,4,Correct
JioMart,3.9,43,Pune,Grocery,Neutral,High,Yes,In Stock,2,Correct
Blinkit,4.1,38,Hyderabad,Food,Neutral,Low,Yes,Out of Stock,3,Incorrect
JioMart,1.4,11,Kolkata,Grocery,Positive,Low,No,In Stock,4,Incorrect
Zepto,2.8,13,Pune,Essentials,Positive,Medium,Yes,In Stock,2,Correct
JioMart,4.4,41,Chennai,Pharmacy,Negative,High,Yes,In Stock,3,Correct
Blinkit,3.8,27,Delhi,Pharmacy,Negative,Medium,Yes,In Stock,4,Correct
JioMart,3.5,37,Kolkata,Food,Neutral,High,No,In Stock,1,Correct
Swiggy Instamart,3.9,57,Jaipur,Electronics,Negative,High,Yes,In Stock,2,Incorrect
JioMart,1.9,54,Mumbai,Food,Neutral,Low,No,Out of Stock,5,Correct
Swiggy Instamart,4.9,28,Lucknow,Pharmacy,Positive,Medium,No,Out of Stock,3,Correct
Blinkit,1,26,Lucknow,Essentials,Positive,Low,Yes,Out of Stock,2,Correct
Blinkit,4,11,Hyderabad,Essentials,Neutral,High,No,Out of Stock,1,Incorrect
Blinkit,2.6,13,Ahmedabad,Pharmacy,Negative,Low,No,Out of Stock,2,Incorrect
Blinkit,3.6,44,Bangalore,Food,Neutral,Medium,Yes,In Stock,1,Incorrect
Blinkit,1.1,22,Bangalore,Essentials,Neutral,Medium,Yes,In Stock,3,Incorrect
JioMart,3.2,18,Pune,Food,Neutral,High,No,Out of Stock,5,Correct
Zepto,2.5,32,Pune,Electronics,Positive,Low,No,Out of Stock,3,Incorrect
Blinkit,3.6,32,Ahmedabad,Electronics,Positive,Medium,No,Out of Stock,1,Correct
Swiggy Instamart,1.6,36,Lucknow,Pharmacy,Neutral,High,No,Out of Stock,3,Correct
Zepto,2.2,51,Mumbai,Grocery,Neutral,Low,Yes,Out of Stock,1,Incorrect
Zepto,1.9,57,Bangalore,Grocery,Negative,High,No,In Stock,2,Correct
Swiggy Instamart,1.5,50,Lucknow,Food,Negative,Low,Yes,In Stock,2,Correct
Blinkit,3.2,17,Bangalore,Food,Positive,Medium,No,Out of Stock,4,Correct
Zepto,3.1,28,Lucknow,Grocery,Neutral,Medium,No,In Stock,4,Incorrect
Zepto,1.1,49,Lucknow,Pharmacy,Neutral,High,Yes,Out of Stock,2,Incorrect
Swiggy Instamart,2.4,34,Mumbai,Essentials,Negative,Medium,No,In Stock,2,Correct
Zepto,3.1,36,Ahmedabad,Electronics,Neutral,Medium,Yes,Out of Stock,3,Incorrect
Zepto,1.2,11,Lucknow,Grocery,Negative,Medium,Yes,Out of Stock,1,Incorrect
JioMart,4,35,Ahmedabad,Food,Negative,Low,No,In Stock,1,Correct
Blinkit,2.4,40,Delhi,Food,Positive,Low,Yes,In Stock,5,Correct
Blinkit,3.4,17,Pune,Essentials,Neutral,Medium,Yes,In Stock,5,Correct
JioMart,2.3,24,Hyderabad,Food,Positive,High,Yes,In Stock,4,Correct
Swiggy Instamart,3,47,Lucknow,Food,Positive,Low,No,In Stock,5,Incorrect
Swiggy Instamart,3.3,53,Chennai,Essentials,Negative,Low,No,Out of Stock,2,Incorrect
Blinkit,1.9,45,Mumbai,Essentials,Positive,Low,Yes,Out of Stock,2,Correct
JioMart,4.2,28,Bangalore,Food,Positive,Medium,No,In Stock,5,Incorrect
JioMart,1.5,40,Hyderabad,Grocery,Negative,Medium,No,In Stock,3,Correct
JioMart,1,21,Pune,Electronics,Negative,Medium,No,Out of Stock,3,Correct
Swiggy Instamart,1.7,28,Hyderabad,Electronics,Negative,Low,Yes,Out of Stock,5,Correct
JioMart,4.6,60,Bangalore,Pharmacy,Positive,Medium,No,Out of Stock,1,Incorrect
Zepto,4.5,31,Bangalore,Electronics,Positive,High,No,Out of Stock,3,Correct
Zepto,3.7,20,Kolkata,Essentials,Neutral,High,Yes,Out of Stock,5,Correct
Blinkit,1.5,54,Mumbai,Pharmacy,Negative,High,Yes,In Stock,2,Incorrect
Zepto,3.8,32,Chennai,Essentials,Positive,High,Yes,In Stock,2,Incorrect
JioMart,2.1,39,Chennai,Grocery,Negative,High,Yes,Out of Stock,2,Incorrect
Blinkit,1.6,23,Ahmedabad,Food,Positive,Medium,No,Out of Stock,3,Correct
Blinkit,1.6,20,Mumbai,Food,Negative,Medium,Yes,In Stock,3,Incorrect
Swiggy Instamart,1.9,23,Delhi,Food,Positive,High,Yes,In Stock,3,Incorrect
Blinkit,3.8,54,Delhi,Essentials,Neutral,Low,No,In Stock,4,Correct
JioMart,4.2,27,Hyderabad,Grocery,Negative,Low,No,In Stock,3,Incorrect
Blinkit,3.3,33,Chennai,Electronics,Positive,Medium,Yes,Out of Stock,5,Correct
JioMart,4.7,16,Hyderabad,Essentials,Positive,Low,Yes,In Stock,4,Incorrect
JioMart,2.5,27,Bangalore,Electronics,Negative,Medium,No,In Stock,3,Incorrect
JioMart,2,23,Delhi,Food,Neutral,Medium,Yes,Out of Stock,3,Correct
Swiggy Instamart,2.8,54,Jaipur,Electronics,Neutral,High,Yes,Out of Stock,5,Correct
Zepto,1.7,27,Kolkata,Electronics,Negative,Medium,No,In Stock,5,Correct
Blinkit,3,13,Kolkata,Electronics,Positive,Low,No,Out of Stock,4,Correct
Zepto,4,29,Jaipur,Electronics,Negative,Low,Yes,In Stock,1,Incorrect
Zepto,3.9,59,Lucknow,Electronics,Negative,Medium,Yes,In Stock,5,Correct
Blinkit,3.2,45,Chennai,Pharmacy,Negative,High,Yes,In Stock,3,Correct
Swiggy Instamart,4.3,17,Chennai,Food,Neutral,Medium,No,Out of Stock,1,Incorrect
JioMart,2.3,53,Chennai,Food,Negative,Low,Yes,Out of Stock,3,Incorrect
Zepto,1.6,31,Delhi,Essentials,Positive,Low,No,In Stock,5,Incorrect
Zepto,1.1,27,Pune,Food,Negative,High,Yes,Out of Stock,3,Incorrect
Blinkit,3.7,53,Chennai,Pharmacy,Negative,High,Yes,In Stock,4,Incorrect
Zepto,3.6,10,Jaipur,Grocery,Positive,High,Yes,In Stock,3,Incorrect
Zepto,3.2,26,Pune,Essentials,Positive,Low,No,Out of Stock,5,Incorrect
JioMart,3.4,18,Bangalore,Food,Positive,Medium,Yes,In Stock,1,Correct
Swiggy Instamart,2.2,47,Ahmedabad,Food,Negative,Low,No,Out of Stock,3,Incorrect
Swiggy Instamart,2.2,40,Kolkata,Essentials,Neutral,Medium,Yes,In Stock,2,Correct
Zepto,3.9,16,Mumbai,Electronics,Positive,Medium,No,In Stock,5,Correct
JioMart,2.7,54,Delhi,Electronics,Positive,Low,Yes,In Stock,1,Correct
JioMart,4.4,31,Chennai,Essentials,Negative,Medium,Yes,In Stock,2,Incorrect
JioMart,2.9,18,Mumbai,Essentials,Negative,High,No,Out of Stock,4,Correct
Blinkit,2.5,59,Bangalore,Pharmacy,Neutral,High,No,In Stock,2,Incorrect
Zepto,4.2,35,Kolkata,Grocery,Neutral,Medium,Yes,Out of Stock,3,Correct
Blinkit,3.3,48,Bangalore,Food,Neutral,Low,No,Out of Stock,1,Incorrect
Swiggy Instamart,3.1,47,Delhi,Food,Positive,Low,No,Out of Stock,5,Incorrect
Blinkit,3.5,18,Bangalore,Food,Neutral,High,No,In Stock,3,Incorrect
Swiggy Instamart,3.8,12,Delhi,Pharmacy,Neutral,Low,No,Out of Stock,5,Correct
Swiggy Instamart,3.7,31,Delhi,Electronics,Positive,High,Yes,Out of Stock,3,Incorrect
Zepto,1.1,14,Kolkata,Food,Negative,Medium,Yes,In Stock,1,Correct
Blinkit,4.9,52,Chennai,Grocery,Negative,High,No,In Stock,2,Incorrect
Swiggy Instamart,3.5,18,Mumbai,Grocery,Neutral,High,No,In Stock,4,Correct
Zepto,1.1,31,Ahmedabad,Pharmacy,Positive,High,No,In Stock,3,Correct
Swiggy Instamart,2.7,34,Jaipur,Pharmacy,Negative,Medium,Yes,Out of Stock,4,Correct
Swiggy Instamart,3.2,41,Hyderabad,Grocery,Positive,Medium,No,In Stock,5,Incorrect
